transaction_id,amount,failure_reason,ml_recovery_probability,ai_recommended_action,approved_action,guardrail_reason,simulated_recovery_probability,simulated_recovered
TXN007866,6421.86,Expired Card,0.112,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN007868,270.2,Expired Card,0.1538,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN007870,1280.37,Expired Card,0.1708,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN007873,1320.61,Insufficient Funds,0.6042,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN007874,585.57,Authentication Failed,0.3998,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN007879,579.05,Bank Timeout,0.8367,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False
TXN007882,614.39,Authentication Failed,0.4715,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN007887,1678.58,Insufficient Funds,0.5768,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN007895,1251.02,Insufficient Funds,0.4724,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN007896,1602.36,Insufficient Funds,0.6759,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN007901,636.54,Bank Timeout,0.5359,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN007905,675.38,Authentication Failed,0.461,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN007907,1262.44,Bank Timeout,0.661,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN007908,1114.32,Network Error,0.7424,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN007909,266.0,Authentication Failed,0.5915,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN007912,2308.58,Bank Timeout,0.8582,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN007916,271.77,Bank Timeout,0.8184,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN007917,1264.93,Authentication Failed,0.4804,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN007921,4500.3,Authentication Failed,0.3955,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN007924,809.94,Bank Timeout,0.7081,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN007926,1341.35,Bank Timeout,0.7602,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN007929,2830.42,Insufficient Funds,0.4399,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN007930,3988.98,Bank Timeout,0.801,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False
TXN007934,400.22,Authentication Failed,0.3909,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN007936,1359.44,Insufficient Funds,0.5001,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN007938,3468.1,Network Error,0.8119,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False
TXN007942,1861.08,Insufficient Funds,0.6865,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN007944,589.16,Expired Card,0.2326,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN007946,1739.16,Authentication Failed,0.4891,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN007949,1615.16,Expired Card,0.1011,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN007951,1031.18,Network Error,0.6803,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN007952,11463.06,Insufficient Funds,0.5709,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN007954,1127.47,Authentication Failed,0.5281,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN007955,1985.69,Expired Card,0.1382,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN007957,313.58,Network Error,0.5233,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN007962,2916.62,Network Error,0.7492,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN007963,1369.28,Bank Timeout,0.8331,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN007966,3642.74,Network Error,0.6342,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,True
TXN007970,9840.26,Expired Card,0.2554,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN007979,646.4,Authentication Failed,0.3797,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN007980,1879.23,Bank Timeout,0.8302,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN007982,3458.25,Insufficient Funds,0.6497,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN007984,2509.78,Network Error,0.7196,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN007992,2005.34,Bank Timeout,0.7648,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN007995,561.4,Insufficient Funds,0.5689,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN007996,3162.16,Bank Timeout,0.8327,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN008000,3296.86,Bank Timeout,0.7709,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN008002,428.64,Authentication Failed,0.4435,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008004,173.63,Insufficient Funds,0.423,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008007,373.42,Expired Card,0.1298,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008010,1836.11,Authentication Failed,0.4975,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN008012,234.04,Bank Timeout,0.8197,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN008013,1912.05,Expired Card,0.1052,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008015,1463.73,Expired Card,0.1859,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008024,1241.05,Bank Timeout,0.7249,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN008025,1454.04,Expired Card,0.235,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN008029,2037.85,Insufficient Funds,0.4298,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008030,1205.15,Network Error,0.6283,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008032,1215.21,Insufficient Funds,0.5252,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008039,360.04,Expired Card,0.0714,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008052,499.12,Insufficient Funds,0.5327,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN008063,1875.37,Insufficient Funds,0.5481,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN008068,2102.65,Bank Timeout,0.8759,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN008073,1847.52,Expired Card,0.3183,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN008075,2105.38,Authentication Failed,0.4963,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008078,1049.89,Network Error,0.8298,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN008084,1033.55,Insufficient Funds,0.3722,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008085,1425.23,Insufficient Funds,0.6914,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN008086,387.69,Authentication Failed,0.4976,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008088,2249.22,Bank Timeout,0.8521,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN008093,1508.84,Insufficient Funds,0.566,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN008097,938.59,Network Error,0.783,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN008103,1981.83,Insufficient Funds,0.5889,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN008112,678.79,Authentication Failed,0.478,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN008114,2204.6,Bank Timeout,0.8682,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN008115,976.88,Expired Card,0.3125,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN008116,1717.58,Expired Card,0.1148,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008118,1240.01,Network Error,0.5943,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008129,756.92,Expired Card,0.1566,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN008130,380.77,Authentication Failed,0.3246,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008131,452.17,Bank Timeout,0.57,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN008137,547.74,Authentication Failed,0.4206,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008138,833.72,Expired Card,0.1553,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN008139,1018.8,Expired Card,0.1495,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008144,777.55,Expired Card,0.1231,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008148,1252.93,Authentication Failed,0.4286,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008149,2014.01,Network Error,0.5327,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008150,908.01,Authentication Failed,0.4823,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN008151,1946.96,Bank Timeout,0.7896,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN008152,495.81,Authentication Failed,0.405,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008157,2949.76,Bank Timeout,0.6122,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN008158,3789.78,Network Error,0.7064,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN008161,1142.52,Bank Timeout,0.729,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False
TXN008164,377.74,Insufficient Funds,0.5641,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN008174,582.32,Expired Card,0.0922,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008175,559.31,Expired Card,0.2253,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008176,2893.11,Bank Timeout,0.8104,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN008178,4161.59,Authentication Failed,0.3572,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008179,1820.09,Network Error,0.7883,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN008180,1201.6,Network Error,0.7379,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008190,679.69,Authentication Failed,0.4542,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008193,253.11,Authentication Failed,0.5918,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008199,1011.64,Expired Card,0.1474,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN008205,1060.82,Insufficient Funds,0.6276,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN008207,462.11,Insufficient Funds,0.5677,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008208,3400.9,Bank Timeout,0.8196,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN008209,1492.16,Bank Timeout,0.8271,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN008210,489.99,Authentication Failed,0.422,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008214,631.4,Bank Timeout,0.5979,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.83,True
TXN008217,485.45,Network Error,0.7448,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN008218,674.27,Bank Timeout,0.6259,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN008225,2271.72,Bank Timeout,0.8357,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN008236,947.26,Authentication Failed,0.4773,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN008239,541.32,Authentication Failed,0.3496,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008244,1301.26,Network Error,0.8017,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False
TXN008246,2527.91,Network Error,0.5821,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008247,688.83,Expired Card,0.149,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN008251,6920.81,Network Error,0.699,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,True
TXN008261,2656.18,Expired Card,0.197,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN008265,648.2,Authentication Failed,0.3987,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008268,533.3,Authentication Failed,0.4543,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN008269,952.91,Bank Timeout,0.7153,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN008271,1187.43,Expired Card,0.1526,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN008275,3313.84,Network Error,0.635,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008280,1061.06,Expired Card,0.2301,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008282,978.14,Expired Card,0.3764,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN008283,1569.39,Bank Timeout,0.8302,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN008285,1732.37,Network Error,0.8107,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False
TXN008291,436.03,Insufficient Funds,0.4502,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008294,1581.17,Insufficient Funds,0.6534,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN008297,4417.5,Network Error,0.7297,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN008298,1653.88,Network Error,0.806,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN008302,1182.12,Insufficient Funds,0.3907,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008307,2226.6,Expired Card,0.0971,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008311,771.76,Network Error,0.5003,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008312,427.47,Insufficient Funds,0.5724,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008315,656.62,Authentication Failed,0.5118,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN008318,2635.06,Network Error,0.6962,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008319,627.58,Expired Card,0.0914,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008320,1090.54,Expired Card,0.4416,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN008321,936.71,Expired Card,0.1514,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN008324,766.34,Network Error,0.638,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008325,759.33,Bank Timeout,0.7787,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN008331,259.25,Authentication Failed,0.4947,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN008332,7114.78,Expired Card,0.1935,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN008335,410.25,Bank Timeout,0.5914,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN008338,4613.93,Insufficient Funds,0.6873,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN008343,2069.94,Authentication Failed,0.5659,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN008345,1393.15,Expired Card,0.2435,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008347,608.33,Authentication Failed,0.2781,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008349,1725.81,Authentication Failed,0.4671,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN008351,1031.9,Expired Card,0.4112,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN008357,603.89,Network Error,0.666,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008358,1322.73,Authentication Failed,0.5548,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN008360,674.57,Network Error,0.652,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008363,567.43,Authentication Failed,0.4354,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008364,3454.54,Bank Timeout,0.6918,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN008366,275.19,Network Error,0.476,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008367,510.8,Authentication Failed,0.44,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN008369,1207.36,Network Error,0.6309,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008370,1061.15,Authentication Failed,0.441,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN008371,424.01,Insufficient Funds,0.4439,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008374,1155.0,Insufficient Funds,0.6555,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN008377,2115.66,Authentication Failed,0.4596,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008379,224.82,Authentication Failed,0.4832,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008387,390.02,Network Error,0.5849,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008388,2592.7,Bank Timeout,0.7985,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN008389,784.86,Authentication Failed,0.4844,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN008390,152.07,Expired Card,0.1323,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008391,833.12,Insufficient Funds,0.6951,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN008392,796.86,Insufficient Funds,0.5683,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN008394,1871.68,Insufficient Funds,0.5762,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008399,503.36,Network Error,0.7024,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008400,2578.94,Network Error,0.6207,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008402,1565.68,Authentication Failed,0.5028,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN008407,470.17,Insufficient Funds,0.4695,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008409,369.65,Insufficient Funds,0.4583,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN008416,1407.47,Expired Card,0.2392,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN008418,2153.19,Network Error,0.6446,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN008432,632.79,Bank Timeout,0.7926,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False
TXN008433,1110.14,Expired Card,0.1306,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008435,731.93,Insufficient Funds,0.3958,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN008442,813.7,Expired Card,0.3526,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN008445,1869.79,Bank Timeout,0.8577,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False
