transaction_id,customer_id,transaction_time,amount,payment_method,customer_success_rate,previous_failed_attempts,is_new_device,status,failure_reason,recovered
TXN009556,CUST01250,2026-04-25 17:41:00,881.97,Net Banking,0.42,3,0,Failed,Authentication Failed,1
TXN009557,CUST00554,2026-08-05 02:06:00,6139.0,Net Banking,0.3,3,0,Success,None,0
TXN009558,CUST00833,2026-01-14 20:14:00,719.52,Net Banking,0.8,3,0,Success,None,0
TXN009559,CUST02317,2026-04-06 01:16:00,2380.89,UPI,0.85,4,0,Success,None,0
TXN009560,CUST00233,2026-04-07 03:53:00,769.21,Net Banking,0.56,4,0,Success,None,0
TXN009561,CUST02724,2026-01-16 00:03:00,955.03,Wallet,0.63,2,1,Success,None,0
TXN009562,CUST00812,2026-06-10 02:04:00,575.76,Card,0.74,3,0,Failed,Network Error,0
TXN009563,CUST02016,2026-01-05 15:26:00,2247.91,UPI,0.3,0,1,Success,None,0
TXN009564,CUST00711,2026-05-03 04:44:00,1202.21,Card,0.59,2,0,Success,None,0
TXN009565,CUST00829,2026-04-03 16:46:00,563.03,Net Banking,0.44,0,0,Success,None,0
TXN009566,CUST01844,2026-03-09 23:29:00,1989.63,UPI,0.66,3,0,Failed,Expired Card,0
TXN009567,CUST02360,2026-12-04 04:25:00,4995.51,UPI,0.3,2,0,Success,None,0
TXN009568,CUST02015,2026-09-05 04:54:00,796.07,UPI,0.72,2,0,Success,None,0
TXN009569,CUST00395,2026-06-13 12:34:00,973.85,UPI,0.54,3,0,Failed,Expired Card,0
TXN009570,CUST01438,2026-07-21 21:00:00,2375.0,UPI,0.35,4,0,Success,None,0
TXN009571,CUST02268,2026-03-10 10:08:00,828.66,Card,0.48,0,1,Failed,Expired Card,0
TXN009572,CUST00866,2026-08-14 03:59:00,3100.69,Card,0.91,4,1,Failed,Insufficient Funds,0
TXN009573,CUST02225,2026-08-26 06:50:00,559.94,UPI,0.31,1,1,Success,None,0
TXN009574,CUST01778,2026-10-23 16:59:00,607.79,Net Banking,0.4,0,0,Failed,Insufficient Funds,1
TXN009575,CUST01167,2026-09-20 10:54:00,2674.59,Wallet,0.44,3,0,Success,None,0
TXN009576,CUST01965,2026-06-18 18:26:00,410.96,Wallet,0.5,3,0,Success,None,0
TXN009577,CUST01567,2026-11-24 07:14:00,622.64,Net Banking,0.35,1,0,Failed,Insufficient Funds,0
TXN009578,CUST01446,2026-08-25 05:02:00,573.41,Net Banking,0.78,0,0,Success,None,0
TXN009579,CUST01016,2026-05-10 16:22:00,1006.79,Net Banking,0.46,4,0,Success,None,0
TXN009580,CUST00064,2026-07-07 09:00:00,512.33,Wallet,0.98,4,0,Success,None,0
TXN009581,CUST00491,2026-07-09 16:16:00,1078.12,Wallet,0.32,0,0,Failed,Network Error,1
TXN009582,CUST00439,2026-07-12 11:57:00,1050.32,Net Banking,0.49,2,0,Failed,Bank Timeout,1
TXN009583,CUST02800,2026-01-05 01:55:00,3371.27,Net Banking,0.4,2,0,Failed,Bank Timeout,1
TXN009584,CUST02755,2026-05-03 19:47:00,739.98,Card,0.7,4,1,Failed,Expired Card,0
TXN009585,CUST02199,2026-10-11 14:35:00,446.41,UPI,0.59,0,0,Success,None,0
TXN009586,CUST00761,2026-10-22 15:57:00,345.55,Net Banking,0.69,4,0,Success,None,0
TXN009587,CUST01388,2026-06-07 16:10:00,1538.37,UPI,0.52,1,0,Success,None,0
TXN009588,CUST00899,2026-10-23 14:06:00,896.67,Wallet,0.54,0,0,Success,None,0
TXN009589,CUST00930,2026-01-07 18:11:00,2037.51,UPI,0.82,4,0,Failed,Insufficient Funds,1
TXN009590,CUST02611,2026-10-16 06:23:00,573.48,Wallet,0.95,3,1,Success,None,0
TXN009591,CUST02427,2026-07-31 18:45:00,103.13,Wallet,0.87,1,0,Failed,Insufficient Funds,1
TXN009592,CUST01346,2026-11-17 19:36:00,9569.68,UPI,0.63,0,1,Success,None,0
TXN009593,CUST02371,2026-08-08 03:16:00,1169.38,UPI,0.69,3,0,Success,None,0
TXN009594,CUST01987,2026-05-07 19:55:00,791.97,Net Banking,0.77,2,0,Success,None,0
TXN009595,CUST00101,2026-11-20 21:40:00,919.36,Net Banking,0.4,3,0,Success,None,0
TXN009596,CUST01013,2026-10-18 17:14:00,2306.7,Net Banking,0.91,4,1,Failed,Authentication Failed,0
TXN009597,CUST00849,2026-03-31 10:48:00,2786.04,Wallet,0.72,4,0,Success,None,0
TXN009598,CUST02834,2026-05-31 10:10:00,2754.59,UPI,0.36,2,0,Failed,Authentication Failed,0
TXN009599,CUST02492,2026-08-16 12:44:00,264.6,Wallet,0.82,2,1,Success,None,0
TXN009600,CUST02307,2026-09-26 06:47:00,1119.38,Card,0.78,3,0,Success,None,0
TXN009601,CUST00929,2026-03-21 12:45:00,498.5,Wallet,0.9,1,1,Success,None,0
TXN009602,CUST01084,2026-10-03 06:25:00,486.95,Card,0.46,1,1,Success,None,0
TXN009603,CUST00781,2026-07-27 21:15:00,474.5,UPI,0.76,4,0,Failed,Insufficient Funds,1
TXN009604,CUST01676,2026-09-06 18:13:00,1906.86,Net Banking,0.77,3,0,Failed,Insufficient Funds,1
TXN009605,CUST00258,2026-03-11 14:40:00,1457.27,Net Banking,0.65,1,0,Success,None,0
TXN009606,CUST01837,2026-02-24 17:27:00,2035.12,UPI,0.54,3,0,Success,None,0
TXN009607,CUST01576,2026-08-22 08:37:00,1041.57,Wallet,0.59,4,0,Success,None,0
TXN009608,CUST00137,2026-08-01 06:26:00,414.62,Wallet,0.37,2,0,Failed,Insufficient Funds,0
TXN009609,CUST00031,2026-03-09 18:02:00,1051.02,Wallet,0.85,1,0,Success,None,0
TXN009610,CUST01753,2026-04-02 03:36:00,1444.9,Card,0.38,1,1,Failed,Bank Timeout,1
TXN009611,CUST01022,2026-01-25 12:47:00,3671.16,Wallet,0.95,4,0,Success,None,0
TXN009612,CUST00309,2026-03-12 04:31:00,4660.74,Card,0.9,4,0,Success,None,0
TXN009613,CUST00308,2026-11-09 22:19:00,682.9,Net Banking,0.45,1,0,Success,None,0
TXN009614,CUST02932,2026-09-30 22:12:00,2575.72,Wallet,0.78,0,1,Success,None,0
TXN009615,CUST01696,2026-02-09 13:25:00,350.22,Card,0.89,0,0,Failed,Network Error,1
TXN009616,CUST01564,2026-06-12 02:30:00,6800.83,Wallet,0.89,1,0,Success,None,0
TXN009617,CUST01046,2026-11-19 12:27:00,2316.77,Card,0.55,3,1,Success,None,0
TXN009618,CUST01409,2026-04-13 03:39:00,933.27,Card,0.74,2,0,Failed,Network Error,1
TXN009619,CUST01711,2026-11-25 16:01:00,1027.65,Net Banking,0.36,2,1,Success,None,0
TXN009620,CUST00264,2026-07-06 08:39:00,387.46,Card,0.37,0,1,Success,None,0
TXN009621,CUST02427,2026-05-27 12:25:00,2607.55,Net Banking,0.71,1,1,Success,None,0
TXN009622,CUST01940,2026-07-18 14:06:00,695.0,Card,0.99,0,0,Failed,Expired Card,0
TXN009623,CUST00916,2026-01-17 12:15:00,405.55,Net Banking,0.4,4,0,Failed,Insufficient Funds,1
TXN009624,CUST02241,2026-07-04 15:07:00,498.89,Net Banking,0.82,2,1,Success,None,0
TXN009625,CUST01658,2026-01-04 13:24:00,2015.58,UPI,0.84,2,1,Success,None,0
TXN009626,CUST02777,2026-07-05 01:12:00,3057.29,UPI,0.63,2,0,Success,None,0
TXN009627,CUST02749,2026-04-14 12:32:00,2372.41,UPI,0.97,1,0,Success,None,0
TXN009628,CUST02932,2026-06-07 08:53:00,430.71,Wallet,0.94,1,0,Failed,Insufficient Funds,0
TXN009629,CUST00841,2026-01-13 08:57:00,1473.25,Wallet,0.95,2,1,Success,None,0
TXN009630,CUST00892,2026-01-29 11:15:00,2433.13,Wallet,0.47,3,0,Failed,Network Error,1
TXN009631,CUST02825,2026-03-11 04:06:00,3306.97,Card,0.38,0,0,Failed,Authentication Failed,1
TXN009632,CUST00622,2026-07-09 08:41:00,1680.88,Card,0.49,4,0,Failed,Insufficient Funds,1
TXN009633,CUST01391,2026-01-02 04:42:00,1386.36,Net Banking,0.78,0,0,Success,None,0
TXN009634,CUST01136,2026-08-27 07:23:00,502.16,Card,0.67,4,0,Success,None,0
TXN009635,CUST01646,2026-05-31 03:46:00,2321.47,UPI,0.83,2,1,Failed,Network Error,1
TXN009636,CUST02972,2026-07-24 04:54:00,879.4,Card,0.78,3,0,Failed,Authentication Failed,1
TXN009637,CUST00834,2026-08-25 06:50:00,5528.88,UPI,0.95,1,1,Success,None,0
TXN009638,CUST02862,2026-10-22 20:24:00,1100.23,Card,0.77,1,1,Success,None,0
TXN009639,CUST02287,2026-05-06 17:45:00,674.33,UPI,0.9,0,0,Success,None,0
TXN009640,CUST02700,2026-05-13 21:48:00,4741.05,Card,0.63,4,0,Success,None,0
TXN009641,CUST00140,2026-03-14 20:28:00,867.07,Card,0.79,1,0,Success,None,0
TXN009642,CUST01994,2026-01-19 16:43:00,216.02,Wallet,0.65,0,1,Failed,Bank Timeout,1
TXN009643,CUST02063,2026-11-29 17:30:00,190.43,Card,0.43,2,0,Failed,Authentication Failed,0
TXN009644,CUST01654,2026-07-06 00:18:00,3193.99,Wallet,0.99,0,0,Success,None,0
TXN009645,CUST01269,2026-06-21 21:04:00,2233.75,Wallet,0.48,4,0,Success,None,0
TXN009646,CUST01695,2026-01-02 09:12:00,1606.43,Card,0.34,2,0,Success,None,0
TXN009647,CUST02847,2026-08-02 23:03:00,3532.13,Net Banking,0.96,0,0,Success,None,0
TXN009648,CUST01710,2026-03-05 05:14:00,1260.82,UPI,0.86,3,0,Failed,Expired Card,0
TXN009649,CUST01820,2026-08-08 02:03:00,572.62,Card,0.41,4,0,Success,None,0
TXN009650,CUST02598,2026-12-09 21:17:00,1704.09,Net Banking,0.88,4,0,Failed,Insufficient Funds,0
TXN009651,CUST00753,2026-04-10 17:19:00,1433.45,Card,0.75,3,0,Failed,Authentication Failed,1
TXN009652,CUST01024,2026-03-31 05:35:00,3110.97,Net Banking,0.48,4,0,Failed,Authentication Failed,0
TXN009653,CUST00996,2026-06-09 17:10:00,3157.64,Card,0.72,1,0,Success,None,0
TXN009654,CUST02591,2026-02-06 02:14:00,560.93,Card,0.4,2,1,Failed,Insufficient Funds,0
TXN009655,CUST01769,2026-01-19 22:15:00,71.98,Net Banking,0.55,1,0,Success,None,0
TXN009656,CUST02042,2026-01-24 11:45:00,4285.92,Wallet,0.6,4,0,Failed,Expired Card,0
TXN009657,CUST01580,2026-01-31 19:42:00,421.67,Net Banking,0.85,3,0,Failed,Network Error,1
TXN009658,CUST00617,2026-04-03 23:02:00,1111.86,UPI,0.46,4,0,Failed,Network Error,1
TXN009659,CUST00431,2026-07-24 13:26:00,784.63,Wallet,0.52,1,0,Success,None,0
TXN009660,CUST01720,2026-07-19 16:51:00,555.02,Card,0.89,1,0,Success,None,0
TXN009661,CUST01260,2026-05-27 14:47:00,1415.15,Wallet,0.86,4,0,Success,None,0
TXN009662,CUST00877,2026-09-13 19:43:00,536.6,Card,0.3,3,1,Failed,Insufficient Funds,0
TXN009663,CUST00907,2026-06-17 04:28:00,431.83,Wallet,0.35,1,1,Success,None,0
TXN009664,CUST00104,2026-08-11 12:55:00,2434.57,Wallet,0.41,3,0,Success,None,0
TXN009665,CUST02624,2026-05-29 10:00:00,1903.02,Net Banking,0.56,0,0,Failed,Expired Card,1
TXN009666,CUST01748,2026-04-17 05:35:00,1617.7,UPI,0.63,2,1,Success,None,0
TXN009667,CUST02860,2026-08-23 14:59:00,1906.86,UPI,0.67,3,0,Failed,Bank Timeout,1
TXN009668,CUST01658,2026-06-23 04:05:00,179.42,Wallet,0.61,1,0,Success,None,0
TXN009669,CUST01706,2026-05-09 17:19:00,635.33,Net Banking,0.64,0,0,Success,None,0
TXN009670,CUST01404,2026-06-25 08:48:00,1433.39,Card,0.36,3,1,Success,None,0
TXN009671,CUST02149,2026-09-08 11:46:00,1111.65,Wallet,0.96,2,0,Success,None,0
TXN009672,CUST01390,2026-05-31 17:34:00,321.91,Net Banking,0.6,4,0,Failed,Insufficient Funds,1
TXN009673,CUST01802,2026-07-17 02:11:00,925.06,Card,0.55,2,0,Success,None,0
TXN009674,CUST00779,2026-01-14 15:57:00,9579.89,Card,0.53,4,1,Success,None,0
TXN009675,CUST00535,2026-04-29 02:36:00,2492.18,Net Banking,0.63,2,0,Success,None,0
TXN009676,CUST00748,2026-06-30 18:45:00,8548.86,UPI,0.94,2,1,Success,None,0
TXN009677,CUST00637,2026-10-23 15:28:00,5912.24,UPI,0.35,0,1,Success,None,0
TXN009678,CUST02531,2026-11-29 11:07:00,1489.66,Card,0.66,2,0,Success,None,0
TXN009679,CUST00445,2026-06-09 12:41:00,1573.63,Wallet,0.57,0,0,Success,None,0
TXN009680,CUST00854,2026-01-01 22:19:00,1425.94,Wallet,0.48,1,0,Success,None,0
TXN009681,CUST02081,2026-03-19 20:49:00,873.4,Card,0.32,0,0,Success,None,0
TXN009682,CUST01047,2026-06-09 02:56:00,658.92,Wallet,0.52,0,0,Success,None,0
TXN009683,CUST02100,2026-04-27 03:39:00,274.5,UPI,0.39,3,0,Success,None,0
TXN009684,CUST00063,2026-10-10 18:53:00,370.25,UPI,0.5,4,1,Success,None,0
TXN009685,CUST02518,2026-12-01 05:05:00,1507.6,UPI,0.57,4,1,Success,None,0
TXN009686,CUST02032,2026-08-16 10:14:00,866.25,UPI,0.54,4,0,Failed,Bank Timeout,1
TXN009687,CUST00963,2026-01-12 18:03:00,476.99,UPI,0.46,1,0,Success,None,0
TXN009688,CUST02770,2026-08-03 02:29:00,1157.81,Card,0.33,3,0,Success,None,0
TXN009689,CUST00744,2026-01-25 00:21:00,5161.46,Net Banking,0.33,2,0,Success,None,0
TXN009690,CUST01530,2026-05-13 20:26:00,1407.53,Wallet,0.3,3,0,Failed,Network Error,1
TXN009691,CUST01235,2026-03-19 06:07:00,1631.54,Wallet,0.56,4,1,Success,None,0
TXN009692,CUST02275,2026-09-07 13:52:00,504.58,Card,1.0,0,0,Success,None,0
TXN009693,CUST02743,2026-05-24 13:23:00,1150.06,Wallet,0.93,0,0,Failed,Insufficient Funds,1
TXN009694,CUST01289,2026-07-10 13:17:00,186.25,Net Banking,0.56,3,0,Failed,Network Error,0
TXN009695,CUST00209,2026-01-03 09:55:00,627.3,UPI,0.88,4,1,Success,None,0
TXN009696,CUST01768,2026-05-29 13:20:00,3542.48,UPI,0.91,3,0,Failed,Insufficient Funds,1
TXN009697,CUST00794,2026-05-18 19:05:00,1335.79,Net Banking,0.5,0,1,Failed,Authentication Failed,0
TXN009698,CUST02839,2026-04-17 06:24:00,300.19,UPI,0.93,1,0,Success,None,0
TXN009699,CUST01543,2026-09-13 17:29:00,1302.36,Net Banking,0.92,4,1,Success,None,0
TXN009700,CUST02091,2026-03-19 12:32:00,5546.69,UPI,0.39,0,0,Success,None,0
TXN009701,CUST02829,2026-04-30 11:20:00,1947.22,Card,0.76,3,1,Success,None,0
TXN009702,CUST01362,2026-05-24 03:49:00,1021.15,Wallet,0.83,2,0,Failed,Insufficient Funds,0
TXN009703,CUST02280,2026-10-10 02:29:00,804.0,Wallet,0.86,1,0,Success,None,0
TXN009704,CUST01712,2026-03-12 18:18:00,391.63,Card,0.88,0,0,Success,None,0
TXN009705,CUST02150,2026-10-23 22:58:00,592.6,Card,0.68,4,0,Success,None,0
TXN009706,CUST02491,2026-08-03 05:23:00,1837.92,Net Banking,0.69,4,1,Failed,Authentication Failed,1
TXN009707,CUST02974,2026-07-07 02:28:00,1881.38,Wallet,0.68,0,0,Success,None,0
TXN009708,CUST01312,2026-04-16 00:29:00,5111.03,Wallet,0.96,4,0,Success,None,0
TXN009709,CUST01185,2026-06-02 13:35:00,364.18,UPI,0.69,0,0,Failed,Bank Timeout,1
TXN009710,CUST02157,2026-05-02 11:25:00,387.24,Net Banking,0.46,3,0,Failed,Insufficient Funds,0
TXN009711,CUST01599,2026-11-12 12:16:00,442.94,Card,0.92,0,0,Success,None,0
TXN009712,CUST02509,2026-02-27 14:04:00,797.25,Wallet,0.9,0,0,Success,None,0
TXN009713,CUST00091,2026-04-18 03:41:00,533.52,Card,0.91,4,0,Success,None,0
TXN009714,CUST00288,2026-10-16 00:33:00,616.33,Card,0.87,1,0,Success,None,0
TXN009715,CUST01126,2026-10-30 16:52:00,3439.15,Card,0.96,2,0,Success,None,0
TXN009716,CUST02485,2026-12-01 20:25:00,1596.06,Wallet,0.41,4,0,Failed,Insufficient Funds,0
TXN009717,CUST00760,2026-05-22 00:49:00,1838.92,Wallet,0.73,2,1,Success,None,0
TXN009718,CUST00538,2026-05-19 22:23:00,889.06,Wallet,0.3,1,0,Success,None,0
TXN009719,CUST01717,2026-11-11 09:32:00,4385.55,Card,0.57,2,1,Success,None,0
TXN009720,CUST01811,2026-02-09 17:50:00,689.9,Card,0.77,0,0,Success,None,0
TXN009721,CUST01167,2026-05-26 05:57:00,1692.42,UPI,0.41,0,0,Success,None,0
TXN009722,CUST01866,2026-06-27 04:04:00,718.92,Wallet,0.37,3,1,Success,None,0
TXN009723,CUST02376,2026-09-19 23:12:00,6575.24,Net Banking,0.77,1,0,Success,None,0
TXN009724,CUST01112,2026-06-24 13:24:00,707.6,Card,0.51,4,1,Success,None,0
TXN009725,CUST01917,2026-06-21 17:21:00,690.58,Card,0.99,0,1,Success,None,0
TXN009726,CUST01346,2026-10-22 13:39:00,11559.85,Net Banking,0.67,3,0,Success,None,0
TXN009727,CUST00124,2026-05-02 18:45:00,836.56,Card,0.86,4,0,Failed,Network Error,1
TXN009728,CUST00669,2026-11-25 11:10:00,546.75,UPI,0.74,4,0,Success,None,0
TXN009729,CUST00834,2026-05-18 06:52:00,1847.67,Net Banking,0.58,4,0,Success,None,0
TXN009730,CUST01654,2026-02-14 02:01:00,1518.45,Wallet,0.81,4,0,Failed,Bank Timeout,0
TXN009731,CUST01585,2026-10-07 02:03:00,788.33,Wallet,0.77,3,0,Success,None,0
TXN009732,CUST02074,2026-08-08 08:55:00,1946.31,Wallet,0.6,4,1,Success,None,0
TXN009733,CUST02128,2026-03-26 10:46:00,2586.44,UPI,0.45,3,1,Failed,Expired Card,0
TXN009734,CUST01217,2026-04-28 19:14:00,3078.05,UPI,0.81,0,0,Success,None,0
TXN009735,CUST02969,2026-08-11 01:25:00,895.13,UPI,0.63,4,0,Success,None,0
TXN009736,CUST02814,2026-04-05 19:30:00,708.22,UPI,0.82,2,0,Success,None,0
TXN009737,CUST01143,2026-01-20 09:42:00,826.44,Wallet,0.48,1,1,Success,None,0
TXN009738,CUST00565,2026-04-10 06:50:00,649.87,Wallet,0.43,2,0,Success,None,0
TXN009739,CUST02976,2026-07-24 03:38:00,1271.96,Net Banking,1.0,1,1,Success,None,0
TXN009740,CUST00262,2026-04-02 22:46:00,1158.03,Wallet,0.8,0,0,Success,None,0
TXN009741,CUST02660,2026-04-11 22:47:00,1704.82,Wallet,0.97,1,1,Success,None,0
TXN009742,CUST01870,2026-11-14 12:23:00,1503.28,UPI,0.59,2,0,Success,None,0
TXN009743,CUST02503,2026-05-20 00:28:00,2778.13,Card,0.91,0,0,Success,None,0
TXN009744,CUST00980,2026-07-23 11:18:00,1880.57,UPI,0.55,3,0,Success,None,0
TXN009745,CUST00936,2026-07-10 11:44:00,610.82,UPI,0.8,2,1,Failed,Expired Card,0
TXN009746,CUST02769,2026-07-14 18:22:00,623.66,UPI,0.5,0,0,Failed,Authentication Failed,0
TXN009747,CUST01881,2026-05-11 10:14:00,646.62,Wallet,0.44,0,1,Success,None,0
TXN009748,CUST00436,2026-11-02 02:53:00,186.93,UPI,0.52,1,0,Success,None,0
TXN009749,CUST01321,2026-11-01 22:23:00,784.8,Card,0.62,3,1,Success,None,0
TXN009750,CUST02833,2026-10-24 12:58:00,309.78,Wallet,0.98,2,1,Success,None,0
TXN009751,CUST00377,2026-01-25 09:52:00,764.72,Card,0.73,3,1,Failed,Expired Card,0
TXN009752,CUST00743,2026-09-24 04:36:00,1194.55,Wallet,0.57,3,1,Success,None,0
TXN009753,CUST02161,2026-05-28 00:03:00,996.86,Wallet,0.62,3,0,Success,None,0
TXN009754,CUST00928,2026-03-17 14:17:00,1824.86,Card,0.44,4,1,Success,None,0
TXN009755,CUST00991,2026-02-21 20:25:00,413.77,UPI,0.83,0,0,Success,None,0
TXN009756,CUST00532,2026-04-21 09:02:00,901.44,Wallet,0.4,2,1,Success,None,0
TXN009757,CUST02499,2026-05-25 08:43:00,1997.33,UPI,0.76,2,1,Failed,Network Error,1
TXN009758,CUST02323,2026-01-12 00:53:00,4808.48,Net Banking,0.55,3,1,Success,None,0
TXN009759,CUST00922,2026-04-08 22:46:00,1017.48,Net Banking,0.96,3,0,Success,None,0
TXN009760,CUST01052,2026-04-15 14:09:00,927.71,Card,0.88,4,0,Failed,Insufficient Funds,0
TXN009761,CUST00447,2026-03-04 00:51:00,3004.94,Card,0.34,3,1,Failed,Insufficient Funds,0
TXN009762,CUST00313,2026-11-23 11:46:00,789.56,UPI,0.41,1,0,Success,None,0
TXN009763,CUST02080,2026-11-30 21:56:00,1719.37,Net Banking,0.61,1,0,Success,None,0
TXN009764,CUST02762,2026-10-27 13:53:00,2220.14,UPI,0.4,4,0,Failed,Insufficient Funds,0
TXN009765,CUST01009,2026-01-10 10:10:00,1764.29,Net Banking,0.94,3,0,Success,None,0
TXN009766,CUST02593,2026-07-11 00:20:00,982.54,Net Banking,0.4,2,1,Failed,Authentication Failed,1
TXN009767,CUST02453,2026-12-04 15:37:00,2131.23,Wallet,0.5,0,0,Success,None,0
TXN009768,CUST02463,2026-03-10 12:01:00,4526.36,UPI,0.84,1,0,Success,None,0
TXN009769,CUST01295,2026-01-06 07:24:00,428.82,UPI,0.73,1,0,Success,None,0
TXN009770,CUST00504,2026-04-30 01:50:00,2050.99,Net Banking,0.74,2,1,Success,None,0
TXN009771,CUST02848,2026-06-04 01:35:00,4369.71,Net Banking,0.73,1,1,Failed,Expired Card,1
TXN009772,CUST00382,2026-06-13 11:59:00,1007.13,Wallet,0.51,1,1,Success,None,0
TXN009773,CUST00990,2026-10-29 19:36:00,2207.53,Card,0.44,1,0,Success,None,0
TXN009774,CUST01786,2026-11-26 07:41:00,388.27,Net Banking,0.84,4,0,Failed,Bank Timeout,1
TXN009775,CUST00384,2026-04-04 09:18:00,1292.48,UPI,0.71,4,0,Failed,Network Error,0
TXN009776,CUST01613,2026-05-31 19:03:00,2067.74,Wallet,0.63,3,0,Success,None,0
TXN009777,CUST02357,2026-09-24 06:42:00,1193.76,Card,0.48,2,0,Failed,Authentication Failed,1
TXN009778,CUST00268,2026-01-29 07:56:00,3303.13,Net Banking,0.91,0,0,Failed,Expired Card,0
TXN009779,CUST00259,2026-09-01 08:16:00,2172.01,Net Banking,0.63,3,0,Success,None,0
TXN009780,CUST02616,2026-10-28 21:03:00,804.4,Card,0.82,3,0,Success,None,0
TXN009781,CUST00869,2026-05-15 12:20:00,894.06,Card,0.39,2,1,Failed,Network Error,0
TXN009782,CUST01760,2026-10-25 21:36:00,786.84,Net Banking,0.42,0,0,Failed,Insufficient Funds,1
TXN009783,CUST02219,2026-06-15 15:30:00,996.39,Card,0.34,2,1,Success,None,0
TXN009784,CUST01785,2026-09-03 17:04:00,314.04,Card,0.68,2,0,Success,None,0
TXN009785,CUST00312,2026-09-14 19:32:00,511.57,UPI,0.86,4,0,Success,None,0
TXN009786,CUST01230,2026-03-19 04:39:00,505.96,UPI,0.71,1,0,Success,None,0
TXN009787,CUST02624,2026-05-05 19:52:00,1606.34,Net Banking,0.94,2,0,Failed,Authentication Failed,0
TXN009788,CUST02183,2026-06-30 18:32:00,3423.89,Card,0.97,3,0,Failed,Expired Card,1
TXN009789,CUST01017,2026-09-17 02:06:00,415.66,UPI,0.44,4,0,Success,None,0
TXN009790,CUST01365,2026-09-27 01:14:00,3665.41,Wallet,0.82,0,0,Success,None,0
TXN009791,CUST00178,2026-08-14 03:59:00,2414.44,Net Banking,0.89,3,0,Success,None,0
TXN009792,CUST02061,2026-05-17 06:43:00,532.83,UPI,0.75,2,0,Failed,Expired Card,0
TXN009793,CUST02744,2026-10-04 01:21:00,1202.17,Card,0.66,2,0,Success,None,0
TXN009794,CUST02751,2026-06-02 01:38:00,4137.79,Net Banking,0.88,2,0,Success,None,0
TXN009795,CUST00320,2026-05-27 04:30:00,1117.71,Net Banking,0.74,1,0,Success,None,0
TXN009796,CUST02712,2026-02-04 20:20:00,2782.44,UPI,0.46,3,0,Failed,Expired Card,0
TXN009797,CUST02425,2026-08-21 17:12:00,640.65,Net Banking,0.53,3,0,Failed,Authentication Failed,0
TXN009798,CUST01345,2026-03-26 11:33:00,612.9,Card,0.92,1,0,Success,None,0
TXN009799,CUST01293,2026-05-18 20:07:00,1702.6,UPI,0.74,4,0,Failed,Network Error,1
TXN009800,CUST02441,2026-11-21 18:44:00,802.24,Card,0.85,2,0,Success,None,0
TXN009801,CUST02241,2026-04-03 13:01:00,453.25,Card,0.86,0,0,Success,None,0
TXN009802,CUST00251,2026-10-11 20:29:00,1326.74,UPI,0.84,4,0,Success,None,0
TXN009803,CUST00441,2026-12-07 02:11:00,559.49,Card,0.39,4,0,Failed,Insufficient Funds,1
TXN009804,CUST02295,2026-01-06 11:52:00,631.58,Wallet,0.73,3,0,Success,None,0
TXN009805,CUST02804,2026-11-06 03:49:00,4610.0,Net Banking,0.87,1,0,Success,None,0
TXN009806,CUST00983,2026-12-11 06:43:00,2623.06,UPI,0.46,2,0,Success,None,0
TXN009807,CUST02551,2026-02-21 18:27:00,943.86,Card,0.83,1,1,Success,None,0
TXN009808,CUST01356,2026-09-15 08:37:00,6157.36,UPI,0.39,2,0,Success,None,0
TXN009809,CUST02969,2026-11-20 08:26:00,1146.0,Net Banking,0.84,3,0,Success,None,0
TXN009810,CUST02487,2026-05-21 00:21:00,128.7,Net Banking,0.89,3,0,Success,None,0
TXN009811,CUST01813,2026-10-31 18:14:00,288.8,Net Banking,0.95,4,0,Success,None,0
TXN009812,CUST02435,2026-03-17 13:20:00,361.97,Card,0.74,1,0,Success,None,0
TXN009813,CUST00121,2026-01-29 22:13:00,422.04,UPI,0.52,4,0,Success,None,0
TXN009814,CUST01823,2026-07-13 05:48:00,1300.41,Net Banking,0.31,4,1,Failed,Bank Timeout,0
TXN009815,CUST02781,2026-06-25 14:22:00,1491.28,UPI,0.42,4,0,Success,None,0
TXN009816,CUST02974,2026-08-08 21:49:00,2645.92,Card,0.76,4,0,Success,None,0
TXN009817,CUST02124,2026-09-06 08:26:00,472.49,Wallet,0.88,1,0,Success,None,0
TXN009818,CUST02298,2026-10-24 05:32:00,810.03,UPI,0.69,4,1,Success,None,0
TXN009819,CUST02586,2026-05-28 04:03:00,2893.5,Net Banking,0.45,4,0,Failed,Insufficient Funds,1
TXN009820,CUST01198,2026-02-27 07:04:00,3450.09,Wallet,0.97,2,1,Success,None,0
TXN009821,CUST02781,2026-01-02 06:58:00,272.76,Net Banking,0.6,3,1,Failed,Bank Timeout,0
TXN009822,CUST01833,2026-05-10 20:43:00,2142.26,Card,0.83,0,1,Success,None,0
TXN009823,CUST01345,2026-08-30 22:45:00,1216.32,Wallet,0.48,0,0,Failed,Bank Timeout,1
TXN009824,CUST01990,2026-01-17 14:51:00,9020.19,UPI,0.35,2,0,Failed,Network Error,1
TXN009825,CUST02398,2026-04-15 16:28:00,2693.69,Wallet,0.97,0,1,Success,None,0
TXN009826,CUST02380,2026-10-28 16:40:00,1358.65,Card,0.77,0,1,Failed,Network Error,1
TXN009827,CUST01967,2026-08-12 12:08:00,1214.2,Net Banking,0.33,3,0,Success,None,0
TXN009828,CUST00170,2026-08-18 01:20:00,726.95,Card,0.8,1,0,Failed,Network Error,0
